smiles,molecular_weight,n_hba,n_hbd,logp,lipinski,fingerprint_df,predicted_pIC50,cid,patentID
CCN(CC)S(=O)(=O)NC1CC2C(CC3=CNC4=CC=CC2=C34)N(C1)C,376.193297136,3.0,2.0,2.0565,True,"[0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0
 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0 1 0 1 1 0 0 0 1 0 1 0 1 0 0 0 1
 0 1 0 1 0 1 0 1 0 1 0 1 1 0 1 0 1 1 0 1 1 0 1 0 1 0 1 1 1 0 1 1 1 0 1 0 0
 1 1 0 1 1 1 1 0 0 1 1 1 0 1 1 0 0 1 1 1 1 0 1 0 0 1 1 1 0 0 1 1 0 0 1 0 0
 1 1 0 1 0 1 0 1 1 0 1 1 1 1 1 1 1 1 0]",10.177556,21958023,None
CSCCN(CC1=CC=C(O1)C2=CC3=C(C=C2)N=CN=C3NC4=CC(=C(C=C4)OCC5=CC(=CC=C5)F)Cl)O,564.1398175920001,8.0,2.0,7.559100000000005,False,"[0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0
 0 1 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0 1 0 0 1 0 0 0 1 0 1 0 0
 0 0 0 1 0 0 1 0 0 1 0 0 1 1 1 1 1 0 0 1 1 1 1 0 1 0 1 1 1 1 1 1 0 1 0 1 0
 1 0 1 0 1 1 0 1 0 1 1 1 0 1 1 1 1 0 1 0 1 1 1 1 1 0 1 1 1 0 0 1 1 1 1 1 1
 1 0 1 1 1 1 0 1 1 1 1 1 1 1 1 1 1 1 0]",10.161261,145025868,None
CC1=CC(=C(C=C1)C2=NC3=CC=CC=C3C(=C2)C(=O)NC4=CC=C(C=C4)S(=O)(=O)NC5=NOC(=C5)C)C,512.151826248,6.0,2.0,5.868160000000004,False,"[0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 1 0 0 0
 0 1 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 1 0 1 1 1 1 1 1 0 1 1 0 1 0 1 0 1 0 1
 0 0 0 1 0 0 0 1 0 1 0 0 0 0 1 0 0 0 1 0 1 1 1 1 1 0 0 1 1 0 0 1 1 0 0 0 1
 0 1 0 0 0 0 1 0 0 1 1 0 0 1 1 0 0 0 0 1 1 0 1 0 1 1 1 0 0 1 1 1 0 1 1 1 0
 1 1 1 1 1 0 1 0 1 0 1 1 1 1 1 1 1 1 0]",10.147325,1011349,None
C1=CC2=C(C(=C1C3=CC=NN3)F)N=C(C=C2Cl)N,262.042152156,3.0,2.0,2.999599999999999,True,"[0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
 0 1 0 0 0 1 0 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 1 0 0 1 0 0 0 1 0 0 0 0
 0 0 0 1 0 0 1 0 0 1 1 0 0 1 0 0 0 0 0 0 1 0 1 0 1 0 0 1 0 1 0 1 0 1 0 0 0
 0 0 0 0 0 0 0 0 0 1 1 0 0 1 1 0 0 0 0 0 1 0 1 1 1 0 1 0 0 0 0 1 0 1 1 0 0
 0 0 1 1 0 0 0 0 1 0 1 0 0 1 1 1 0 1 0]",10.147302,154649576,"['KR-20210114983-A', 'WO2020150116A1']"
CCOC(=O)C1=CC=C(C=C1)NC2=NC3=CC=CC=C3N=C2NC4=CC=C(C=C4)C(=O)OCC,456.179755248,8.0,2.0,5.470400000000004,True,"[0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0
 0 0 0 1 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0 1 0 0 0 1 0 0 0 1 0
 0 0 0 1 0 0 0 0 0 1 1 0 1 0 1 1 0 0 0 0 1 0 1 0 1 1 1 1 0 1 0 1 0 1 1 1 0
 0 1 1 1 0 1 1 1 1 1 1 1 1 1 1 1 1 1 0]",10.145038,468694,['DD-288601-A5']
CC1=CC(=O)NC(=N1)NC(CC2=CC=C(C=C2)F)C(=CSC(=C)C)N,360.142010512,5.0,3.0,3.307520000000001,True,"[0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 1 0 0
 0 0 0 0 0 1 1 0 1 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0
 0 0 1 1 0 1 1 1 0 0 1 0 0 1 1 0 1 1 1 0 0 0 0 1 1 1 0 0 0 0 1 0 1 1 0 0 1
 1 0 1 0 0 0 1 0 0 1 1 0 0 0 1 0 1 0 0 0 1 0 1 1 1 0 1 0 0 0 0 1 1 0 1 0 0
 0 1 0 1 0 0 1 1 1 0 1 0 1 1 1 1 1 1 0]",10.143262,0,None
CCCN1CC(CC2C1CC3=CNC4=CC=CC2=C34)NS(=O)(=O)N(CC)CC,404.224597264,3.0,2.0,2.8367000000000004,True,"[0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0
 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0 1 0 1 1 0 0 0 1 0 1 0 1 0 0 0 1
 0 1 0 1 0 1 0 1 0 1 0 1 1 0 1 0 1 1 0 0 1 0 1 0 1 0 1 1 1 0 1 1 1 0 1 0 0
 1 1 0 1 1 1 1 1 0 1 1 1 0 1 1 0 0 1 1 1 1 0 1 0 0 1 1 1 0 0 1 1 0 0 1 0 1
 1 1 0 1 0 1 0 1 1 0 1 1 1 1 1 1 1 1 0]",10.124371,14697824,None
CC1=CN=C(C=N1)C(=O)NCCC2=CC=C(C=C2)S(=O)(=O)NC(=O)OC,378.0997906759999,7.0,2.0,0.8022199999999997,True,"[0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 1 1 0 0 0
 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 1 0 0 1 1 1 1 0 0 1 1 0 1 0 1 0 0 0 1
 0 0 0 0 0 1 1 1 1 0 0 0 0 0 1 1 0 0 1 1 1 1 0 1 1 0 1 0 1 0 1 0 1 0 0 0 1
 1 1 0 0 0 0 1 1 0 1 1 0 1 1 1 1 0 0 0 1 1 0 0 0 0 1 1 0 0 1 0 1 0 0 1 1 1
 1 1 0 1 0 1 1 1 1 1 1 1 1 1 1 1 1 1 0]",10.111024,13340907,"['CN-112578045-A', 'CN-112578045-B']"
CN(C)CCOC(=O)C1=C(C=CN=C1)NC2=CC(=NC3=C2OCCN3)C4=C(C=CC(=C4)Cl)F,471.147345496,8.0,2.0,4.202400000000003,True,"[0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
 0 1 0 0 0 1 0 0 0 0 0 0 0 0 0 0 1 0 0 0 1 0 0 0 0 1 0 0 1 0 0 0 0 0 0 0 0
 1 0 0 1 0 0 1 0 1 0 0 1 1 1 0 0 0 1 0 1 0 1 0 1 1 0 1 1 0 1 1 1 0 1 0 1 0
 1 0 1 0 1 1 0 1 0 1 1 1 1 0 1 1 0 0 0 0 1 1 1 1 1 0 1 1 0 0 0 1 0 1 1 1 1
 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 0]",10.108964,162441567,None
C1=CC(=NC=C1F)NC2=C(C=C3C(=C2)C=NN3)Cl,262.042152156,3.0,2.0,3.494000000000001,True,"[0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
 0 1 0 0 0 1 0 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 1 0 0 0 0
 0 0 0 1 0 0 1 0 0 1 0 0 0 1 0 0 0 0 0 0 1 0 1 0 1 0 0 1 0 1 0 1 0 1 0 0 0
 0 0 0 0 0 0 0 0 0 1 1 0 0 1 1 0 0 0 0 0 1 0 1 1 1 0 1 0 0 0 0 1 0 1 1 0 0
 0 0 1 1 0 0 0 0 1 0 1 0 0 1 1 1 0 1 0]",10.057992,155285160,"['US20200361939A1', 'WO2020247160A1']"
COC(=O)C1=CC=C(C=C1)NC(=S)NN2CCCCC2C3=CN=CC=C3,370.146346944,5.0,2.0,3.296800000000002,True,"[0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
 0 0 0 0 0 0 1 0 0 0 1 0 0 0 0 1 0 0 0 0 0 0 0 0 0 1 0 0 1 0 0 0 1 0 0 0 1
 0 1 0 1 0 1 1 1 0 0 0 0 0 0 1 0 1 1 0 1 1 0 0 0 1 0 1 0 0 0 1 0 1 0 0 0 0
 1 0 0 0 0 0 0 1 0 1 1 1 1 1 1 1 0 1 1 0 1 0 1 0 1 0 1 0 0 0 0 1 0 0 1 0 1
 1 0 1 1 0 1 1 0 1 1 1 1 1 1 1 1 1 1 0]",10.034544,5170995,None
COC1=CC2=C(C=C1)N=C(N2)SCC3=NC4=CC=CC=C4C=C3,321.0935831,4.0,1.0,4.412000000000003,True,"[0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0 1 1 0 0 0 0 0 0 0 0
 0 0 0 1 0 1 0 1 0 1 0 0 0 0 1 0 1 0 0 1 0 0 1 1 1 0 0 1 0 0 0 1 1 0 0 0 0
 1 0 1 0 0 0 0 0 0 1 1 0 0 0 1 1 1 0 0 0 0 0 0 0 0 0 1 0 0 0 0 1 1 0 1 0 0
 0 0 0 1 1 1 0 1 1 1 0 0 1 1 1 1 1 1 0]",10.018582,56954012,['JP-H11279175-A']
CCOC(=O)C1=CNC2=NC=NC(=C12)C3=CC(=CC=C3)NC(=O)C=CCN(C)C,393.180089596,6.0,2.0,2.8579000000000008,True,"[0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0 1 0 0 0 0 0 0 0 0
 1 0 0 1 0 0 1 0 0 1 0 1 1 0 0 0 0 1 1 1 0 0 1 1 1 1 1 1 0 0 0 1 0 0 0 1 1
 0 0 0 1 1 0 1 0 0 1 1 1 1 0 1 1 0 0 0 0 1 0 1 0 1 1 1 1 0 0 1 1 0 0 1 1 0
 1 1 0 1 0 1 1 1 1 1 1 1 1 1 1 1 1 1 0]",10.01513,123296176,['WO2013085802A1']
C1CC1S(=O)(=O)NC2=NC=CC(=C2)C3=NC4=C(C(=N3)NC5CCNC5)SC=C4,416.10891588,8.0,3.0,2.4312000000000005,True,"[0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 1 1 0 0 1
 0 1 0 0 0 0 0 0 0 0 0 0 0 0 1 0 1 1 1 0 0 1 0 1 1 1 0 1 1 0 1 0 1 0 0 0 1
 0 0 0 1 0 1 1 1 1 1 0 0 1 0 1 0 1 1 0 0 1 0 1 1 1 0 1 1 1 0 1 1 1 0 0 0 0
 1 1 0 0 0 0 1 1 0 1 1 0 0 1 1 0 0 0 1 1 1 0 1 0 1 1 1 1 0 0 0 1 0 0 1 0 1
 1 0 0 1 0 1 0 0 1 0 1 1 0 1 1 1 1 1 0]",10.003985,123999367,['WO2013078126A1']
CC(=O)NC1=CC=C(C=C1)SC2=NC3=C(C=CC=C3F)C(=N2)NC4=NNC(=C4)C5CC5,434.1325084480001,6.0,3.0,5.222600000000003,True,"[0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0
 0 1 0 0 0 1 0 0 0 0 1 0 0 0 0 1 1 1 0 0 0 0 1 0 0 1 0 1 1 0 0 0 1 0 0 0 0
 0 0 0 1 0 1 1 1 0 1 0 0 0 1 1 0 1 1 1 0 1 0 1 0 1 0 0 1 0 0 0 1 1 1 0 0 1
 0 0 0 0 0 0 1 0 0 1 1 0 0 1 1 0 0 0 0 0 1 0 1 1 1 0 1 0 0 0 0 1 0 0 1 0 1
 0 0 0 1 0 0 1 0 1 0 1 0 1 1 1 1 1 1 0]",9.999937,23545853,"['US-2003004161-A1', 'US-2004132781-A1', 'US-2004214814-A1', 'US-2005038023-A1', 'US-2009312543-A1', 'US-7087603-B2', 'US-7531536-B2', 'US-7625913-B2', 'US-7982037-B2', 'US20040132781', 'US20040132781A1', 'US20040214814', 'US20040214814A1', 'US20050038023', 'US20050038023A1', 'US20090312543', 'US20090312543A1', 'US7087603', 'US7531536', 'US7531536B2', 'US7625913', 'US7625913B2', 'US7982037', 'US7982037B2']"
CN1CC(CC2C1CC3=CN(C4=CC=CC2=C34)C)NS(=O)(=O)N(C)C.Cl,398.154324784,4.0,1.0,1.7085,True,"[0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0
 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0 1 0 1 1 0 0 0 1 0 1 0 1 0 0 0 1
 1 1 0 1 0 1 0 1 0 1 0 1 1 0 1 0 0 0 0 1 1 0 1 0 1 0 1 1 1 1 1 1 1 0 1 0 0
 1 1 0 0 1 1 1 0 0 1 1 1 0 1 1 0 0 1 1 1 1 0 1 1 0 1 1 0 0 0 1 1 0 0 1 0 0
 1 1 0 1 0 1 0 0 1 0 1 1 1 1 1 1 1 1 1]",9.998597,78178048,None
CCOC1=CC=CC(=C1)NC2=NC3=NON=C3N=C2NC4=CC=CC=C4F,366.12405194,8.0,2.0,4.037800000000002,True,"[0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
 0 1 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 1 0 0 1 0 0 0 0 0 0 0 1 0 0 0 0 0 1 0 0
 0 0 0 1 0 1 1 0 0 1 0 0 0 1 0 0 0 0 0 0 1 1 1 1 1 0 0 1 1 0 0 1 0 1 0 1 0
 0 0 1 1 0 0 0 0 0 1 1 0 0 1 1 1 1 0 0 1 1 0 1 1 1 0 1 0 0 0 0 1 1 1 1 0 0
 0 0 1 1 1 1 0 1 1 1 1 1 1 1 1 1 1 1 0]",9.9984,142482662,"['EP-3630115-A1', 'US-2020323846-A1', 'US20200323846A1', 'WO-2018217757-A1']"
CN(C)CCNC1=NC(=NC2=CC=CC=C21)C3=CC=C(C=C3)C4=CC=CC=C4,368.200096768,4.0,1.0,4.937300000000004,True,"[0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0 1 0 0 0 0 0 0 0 0
 1 0 0 1 0 1 1 0 1 0 0 1 1 0 0 0 0 0 0 1 0 0 0 0 1 0 1 1 0 0 1 1 0 0 0 0 0
 1 0 0 0 1 1 0 1 0 1 1 1 0 0 1 0 0 0 0 0 0 0 1 0 1 0 1 1 0 0 0 1 0 0 1 0 1
 1 1 0 1 0 1 0 1 1 0 1 0 1 1 1 1 0 1 0]",9.989766,44589003,"['AU-2015350136-A1', 'CA-2966542-A1', 'EP-3220912-A1', 'EP3220912A1', 'JP-2017533944-A', 'US-2005119273-A1', 'US-2007232622-A1', 'US-2017354655-A1', 'US-7410975-B2', 'US20050119273', 'US20050119273A1', 'US20070232622', 'US20070232622A1', 'US20170354655A1', 'US7410975', 'US7410975B2', 'WO-2016081460-A1', 'WO2016081460A1', 'WO2021028439A1']"
CN(C)CCNC1=NC(=NC2=CC=CC=C21)C3=CC=CC=C3,292.16879664,4.0,1.0,3.270300000000001,True,"[0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0 1 0 0 0 0 0 0 0 0
 1 0 0 1 0 1 1 0 1 0 0 1 1 0 0 0 0 0 0 1 0 0 0 0 1 0 1 1 0 0 1 1 0 0 0 0 0
 1 0 0 0 1 1 0 1 0 1 1 1 0 0 1 0 0 0 0 0 0 0 1 0 1 0 1 1 0 0 0 1 0 0 1 0 1
 1 1 0 1 0 1 0 1 1 0 1 0 1 1 1 1 0 1 0]",9.989766,454716,"['AU-2015350136-A1', 'CA-2966542-A1', 'EP-3220912-A1', 'EP3220912A1', 'JP-2017533944-A', 'US-2005119273-A1', 'US-2006217377-A1', 'US-2007232622-A1', 'US-2010160316-A1', 'US-2017354655-A1', 'US-7410975-B2', 'US-7713983-B2', 'US-8153642-B2', 'US20050119273', 'US20050119273A1', 'US20060217377', 'US20060217377A1', 'US20070232622', 'US20070232622A1', 'US20100160316', 'US20100160316A1', 'US20170354655A1', 'US6903096', 'US7345045B2', 'US7410975', 'US7410975B2', 'US7713983', 'US7713983B2', 'US8153642', 'US8153642B2', 'WO-2016081460-A1', 'WO-2021028439-A1', 'WO2016081460A1', 'WO2021028439A1']"
CC1=CNC(=C(C1=O)C)CSC2=NC3=C(N2)C=C(C=C3)OC,315.104147784,4.0,2.0,3.168940000000001,True,"[0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0 1 1 0 0 0 0 0 0 0 0
 0 0 0 1 0 1 0 1 0 1 0 0 0 0 1 0 1 0 0 1 0 0 1 1 1 0 0 1 0 0 1 1 1 0 0 0 0
 1 0 1 0 0 1 0 0 0 1 1 0 0 0 1 1 1 0 0 0 1 0 0 0 0 0 1 0 0 0 1 1 1 1 1 0 0
 0 1 1 1 1 1 1 1 1 1 0 1 1 1 1 1 1 1 0]",9.9804,54055259,"['EP-1143991-A2', 'EP1143991A2', 'US-2013231372-A1', 'US20130231372A1', 'US20140163073A1', 'WO-2013130407-A1', 'WO-9963940-A2', 'WO1999063940A2', 'WO2013130407A1', 'WO2017096426A1']"
